"","Species","confidence","ARU.ID","Date","start.min","start.sec","True.Positive"
"684","Swainson's Thrush",0.708218216896057,"SMM02","2023-06-18",41,36,NA
"685","Swainson's Thrush",0.416489988565445,"SMM02","2023-06-18",43,15,NA
"686","Swainson's Thrush",0.722522020339966,"SMM02","2023-06-18",52,51,NA
"687","Swainson's Thrush",0.355109542608261,"SMM02","2023-06-18",54,42,NA
"688","Swainson's Thrush",0.468242794275284,"SMM02","2023-06-18",55,18,NA
"689","Swainson's Thrush",0.629425048828125,"SMM05","2023-06-23",41,51,NA
"690","Swainson's Thrush",0.855273425579071,"SMM07","2023-06-11",53,27,NA
"691","Swainson's Thrush",0.886003375053406,"SMM07","2023-06-12",53,54,NA
"692","Swainson's Thrush",0.338457375764847,"SMM07","2023-06-14",44,45,NA
"693","Swainson's Thrush",0.448328495025635,"SMM11","2023-06-09",5,36,NA
"694","Swainson's Thrush",0.339134752750397,"SMM11","2023-06-09",40,54,NA
"695","Swainson's Thrush",0.330081790685654,"SMM11","2023-06-11",12,18,NA
"696","Swainson's Thrush",0.634596586227417,"SMM14","2023-06-11",37,39,NA
"697","Swainson's Thrush",0.32697719335556,"SMM14","2023-06-12",5,39,NA
"698","Swainson's Thrush",0.31065571308136,"SMM14","2023-06-16",46,51,NA
"699","Swainson's Thrush",0.635356783866882,"SMM14","2023-06-16",47,3,NA
"700","Swainson's Thrush",0.69842004776001,"SMM14","2023-06-16",53,6,NA
"701","Warbling Vireo",0.374230980873108,"SMM01","2023-06-19",26,18,NA
"702","Warbling Vireo",0.482671350240707,"SMM01","2023-06-25",42,48,NA
"703","Warbling Vireo",0.4128797352314,"SMM02","2023-06-08",27,3,NA
"704","Warbling Vireo",0.5058274269104,"SMM02","2023-06-25",40,24,NA
"705","Warbling Vireo",0.837053537368774,"SMM02","2023-06-25",55,12,NA
"706","Warbling Vireo",0.539494812488556,"SMM05","2023-06-01",51,42,NA
"707","Warbling Vireo",0.455249041318893,"SMM05","2023-06-02",22,57,NA
"708","Warbling Vireo",0.4752217233181,"SMM05","2023-06-02",23,6,NA
"709","Warbling Vireo",0.812111794948578,"SMM05","2023-06-03",2,21,NA
"710","Warbling Vireo",0.880258858203888,"SMM05","2023-06-03",3,51,NA
"711","Warbling Vireo",0.438279986381531,"SMM05","2023-06-03",14,18,NA
"712","Warbling Vireo",0.672635495662689,"SMM05","2023-06-03",21,30,NA
"713","Warbling Vireo",0.361589103937149,"SMM05","2023-06-04",10,39,NA
"714","Warbling Vireo",0.642904996871948,"SMM05","2023-06-04",15,33,NA
"715","Warbling Vireo",0.583637356758118,"SMM05","2023-06-04",18,27,NA
"716","Warbling Vireo",0.86604779958725,"SMM05","2023-06-05",7,42,NA
"717","Warbling Vireo",0.371252834796906,"SMM05","2023-06-05",11,18,NA
"718","Warbling Vireo",0.402683436870575,"SMM05","2023-06-05",12,21,NA
"719","Warbling Vireo",0.336176663637161,"SMM05","2023-06-05",18,54,NA
"720","Warbling Vireo",0.428269803524017,"SMM05","2023-06-05",20,45,NA
"721","Warbling Vireo",0.321440130472183,"SMM05","2023-06-14",3,57,NA
"722","Warbling Vireo",0.30346667766571,"SMM05","2023-06-14",11,54,NA
"723","Warbling Vireo",0.678246736526489,"SMM05","2023-06-14",18,42,NA
"724","Warbling Vireo",0.661259174346924,"SMM05","2023-06-14",18,51,NA
"725","Warbling Vireo",0.78917521238327,"SMM05","2023-06-14",20,36,NA
"726","Warbling Vireo",0.388750046491623,"SMM05","2023-06-14",20,54,NA
"727","Warbling Vireo",0.336204946041107,"SMM05","2023-06-14",27,0,NA
"728","Warbling Vireo",0.481108993291855,"SMM05","2023-06-14",36,24,NA
"729","Warbling Vireo",0.541037678718567,"SMM05","2023-06-14",45,36,NA
"730","Warbling Vireo",0.300302356481552,"SMM05","2023-06-15",46,51,NA
"731","Warbling Vireo",0.523766458034515,"SMM05","2023-06-16",13,51,NA
"732","Warbling Vireo",0.737197935581207,"SMM05","2023-06-16",20,12,NA
"733","Warbling Vireo",0.490661948919296,"SMM05","2023-06-16",41,54,NA
"734","Warbling Vireo",0.342149674892426,"SMM05","2023-06-17",10,33,NA
"735","Warbling Vireo",0.361022889614105,"SMM05","2023-06-17",12,42,NA
"736","Warbling Vireo",0.387700229883194,"SMM05","2023-06-17",13,54,NA
"737","Warbling Vireo",0.755870401859283,"SMM05","2023-06-17",17,45,NA
"738","Warbling Vireo",0.348273009061813,"SMM05","2023-06-17",20,6,NA
"739","Warbling Vireo",0.509216487407684,"SMM05","2023-06-17",21,0,NA
"740","Warbling Vireo",0.564365148544312,"SMM05","2023-06-17",27,0,NA
"741","Warbling Vireo",0.492523908615112,"SMM05","2023-06-17",39,57,NA
"742","Warbling Vireo",0.732834160327911,"SMM05","2023-06-18",29,30,NA
"743","Warbling Vireo",0.426043063402176,"SMM05","2023-06-18",30,57,NA
"744","Warbling Vireo",0.734430611133575,"SMM05","2023-06-18",34,21,NA
"745","Warbling Vireo",0.501650869846344,"SMM05","2023-06-18",34,39,NA
"746","Warbling Vireo",0.801742851734161,"SMM05","2023-06-18",36,21,NA
"747","Warbling Vireo",0.715379595756531,"SMM05","2023-06-18",38,51,NA
"748","Warbling Vireo",0.472266107797623,"SMM05","2023-06-19",31,21,NA
"749","Warbling Vireo",0.642973244190216,"SMM05","2023-06-19",48,21,NA
"750","Warbling Vireo",0.950539171695709,"SMM05","2023-06-19",51,36,NA
"751","Warbling Vireo",0.651232182979584,"SMM05","2023-06-20",46,51,NA
"752","Warbling Vireo",0.370322853326797,"SMM05","2023-06-21",5,27,NA
"753","Warbling Vireo",0.848978698253632,"SMM05","2023-06-21",7,48,NA
"754","Warbling Vireo",0.320003747940063,"SMM05","2023-06-21",15,6,NA
"755","Warbling Vireo",0.687612771987915,"SMM05","2023-06-21",16,3,NA
"756","Warbling Vireo",0.59862208366394,"SMM05","2023-06-21",31,24,NA
"757","Warbling Vireo",0.378576099872589,"SMM05","2023-06-21",33,57,NA
"758","Warbling Vireo",0.841162323951721,"SMM05","2023-06-21",42,36,NA
"759","Warbling Vireo",0.747753858566284,"SMM05","2023-06-21",44,27,NA
"760","Warbling Vireo",0.568200469017029,"SMM05","2023-06-21",45,24,NA
"761","Warbling Vireo",0.787272989749908,"SMM05","2023-06-21",49,6,NA
"762","Warbling Vireo",0.638568222522736,"SMM05","2023-06-22",0,12,NA
"763","Warbling Vireo",0.418021827936172,"SMM05","2023-06-22",14,21,NA
"764","Warbling Vireo",0.454848259687424,"SMM05","2023-06-22",21,57,NA
"765","Warbling Vireo",0.604149401187897,"SMM05","2023-06-22",22,27,NA
"766","Warbling Vireo",0.495227098464966,"SMM05","2023-06-22",29,0,NA
"767","Warbling Vireo",0.387742251157761,"SMM05","2023-06-22",35,42,NA
"768","Warbling Vireo",0.852031946182251,"SMM05","2023-06-22",45,57,NA
"769","Warbling Vireo",0.440669447183609,"SMM05","2023-06-23",9,21,NA
"770","Warbling Vireo",0.424105435609818,"SMM05","2023-06-23",33,9,NA
"771","Warbling Vireo",0.66872102022171,"SMM05","2023-06-23",38,21,NA
"772","Warbling Vireo",0.77109569311142,"SMM05","2023-06-23",38,57,NA
"773","Warbling Vireo",0.321933746337891,"SMM05","2023-06-23",41,30,NA
"774","Warbling Vireo",0.340620040893555,"SMM05","2023-06-23",47,12,NA
"775","Warbling Vireo",0.503304243087769,"SMM05","2023-06-24",9,24,NA
"776","Warbling Vireo",0.727491199970245,"SMM05","2023-06-24",9,42,NA
"777","Warbling Vireo",0.513893365859985,"SMM05","2023-06-24",12,33,NA
"778","Warbling Vireo",0.315487504005432,"SMM05","2023-06-24",24,21,NA
"779","Warbling Vireo",0.842592895030975,"SMM05","2023-06-24",34,54,NA
"780","Warbling Vireo",0.956228137016296,"SMM05","2023-06-24",59,39,NA
"781","Warbling Vireo",0.694233596324921,"SMM05","2023-06-25",11,51,NA
"782","Warbling Vireo",0.433113485574722,"SMM05","2023-06-25",14,27,NA
"783","Warbling Vireo",0.351368367671967,"SMM05","2023-06-25",15,33,NA
"784","Warbling Vireo",0.30791899561882,"SMM05","2023-06-25",15,42,NA
"785","Warbling Vireo",0.607762098312378,"SMM05","2023-06-25",19,12,NA
"786","Warbling Vireo",0.45291343331337,"SMM05","2023-06-25",32,27,NA
"787","Warbling Vireo",0.316034615039825,"SMM08","2023-06-01",43,57,NA
"788","Warbling Vireo",0.400560617446899,"SMM08","2023-06-01",56,15,NA
"789","Warbling Vireo",0.865142345428467,"SMM08","2023-06-01",57,51,NA
"790","Warbling Vireo",0.801986336708069,"SMM08","2023-06-01",58,0,NA
"791","Warbling Vireo",0.418324559926987,"SMM08","2023-06-11",31,15,NA
"792","Warbling Vireo",0.371910512447357,"SMM14","2023-06-01",35,57,NA
"793","Warbling Vireo",0.505126535892487,"SMM14","2023-06-02",49,30,NA
"794","Warbling Vireo",0.510351955890656,"SMM14","2023-06-03",7,15,NA
"795","Warbling Vireo",0.396491169929504,"SMM14","2023-06-06",57,33,NA
"796","Warbling Vireo",0.575834095478058,"SMM14","2023-06-16",57,30,NA
"797","Warbling Vireo",0.46179535984993,"SMM14","2023-06-22",57,30,NA
"798","Warbling Vireo",0.350032985210419,"SMM14","2023-06-22",59,42,NA
"799","Warbling Vireo",0.353414952754974,"SMM14","2023-06-24",57,42,NA
"800","Warbling Vireo",0.322204381227493,"SMM14","2023-06-26",35,30,NA
"801","Western Tanager",0.415606826543808,"SMM01","2023-06-03",49,18,NA
"802","Western Tanager",0.505344271659851,"SMM01","2023-06-05",24,48,NA
"803","Western Tanager",0.864469766616821,"SMM01","2023-06-10",23,15,NA
"804","Western Tanager",0.7540203332901,"SMM01","2023-06-12",0,51,NA
"805","Western Tanager",0.876778662204742,"SMM01","2023-06-12",6,3,NA
"806","Western Tanager",0.300253123044968,"SMM01","2023-06-14",4,33,NA
"807","Western Tanager",0.573527276515961,"SMM01","2023-06-14",12,42,NA
"808","Western Tanager",0.973218262195587,"SMM01","2023-06-19",47,0,NA
"809","Western Tanager",0.432024508714676,"SMM01","2023-06-19",47,3,NA
"810","Western Tanager",0.32059046626091,"SMM01","2023-06-20",36,39,NA
"811","Western Tanager",0.677397787570953,"SMM01","2023-06-22",5,3,NA
"812","Western Tanager",0.56425541639328,"SMM01","2023-06-24",9,42,NA
"813","Western Tanager",0.508023202419281,"SMM01","2023-06-24",10,15,NA
"814","Western Tanager",0.33298721909523,"SMM01","2023-06-24",15,15,NA
"815","Western Tanager",0.70753288269043,"SMM01","2023-06-24",18,6,NA
"816","Western Tanager",0.457855463027954,"SMM01","2023-06-24",25,0,NA
"817","Western Tanager",0.571943998336792,"SMM01","2023-06-24",28,42,NA
"818","Western Tanager",0.788718640804291,"SMM01","2023-06-25",9,24,NA
"819","Western Tanager",0.350969046354294,"SMM01","2023-06-26",17,3,NA
"820","Western Tanager",0.624563276767731,"SMM01","2023-06-26",32,12,NA
"821","Western Tanager",0.417196065187454,"SMM02","2023-06-03",57,30,NA
"822","Western Tanager",0.32326939702034,"SMM02","2023-06-07",12,27,NA
"823","Western Tanager",0.535826504230499,"SMM02","2023-06-11",17,42,NA
"824","Western Tanager",0.418175041675568,"SMM02","2023-06-12",4,39,NA
"825","Western Tanager",0.409532845020294,"SMM02","2023-06-12",8,33,NA
"826","Western Tanager",0.660402297973633,"SMM02","2023-06-12",28,39,NA
"827","Western Tanager",0.34664985537529,"SMM02","2023-06-12",46,54,NA
"828","Western Tanager",0.777615487575531,"SMM02","2023-06-14",11,18,NA
"829","Western Tanager",0.331050038337708,"SMM02","2023-06-20",31,57,NA
"830","Western Tanager",0.382046312093735,"SMM02","2023-06-20",34,21,NA
"831","Western Tanager",0.536788284778595,"SMM02","2023-06-24",8,0,NA
"832","Western Tanager",0.387976884841919,"SMM02","2023-06-24",12,39,NA
"833","Western Tanager",0.494619727134705,"SMM02","2023-06-24",21,6,NA
"834","Western Tanager",0.82977032661438,"SMM02","2023-06-26",19,24,NA
"835","Western Tanager",0.966795921325684,"SMM05","2023-06-16",2,27,NA
"836","Western Tanager",0.955732643604279,"SMM05","2023-06-16",3,30,NA
"837","Western Tanager",0.982578754425049,"SMM05","2023-06-16",4,3,NA
"838","Western Tanager",0.58869206905365,"SMM05","2023-06-16",4,12,NA
"839","Western Tanager",0.964685618877411,"SMM05","2023-06-16",4,48,NA
"840","Western Tanager",0.987299740314484,"SMM05","2023-06-16",5,39,NA
"841","Western Tanager",0.479663580656052,"SMM05","2023-06-16",8,3,NA
"842","Western Tanager",0.927897095680237,"SMM05","2023-06-16",20,48,NA
"843","Western Tanager",0.382995635271072,"SMM05","2023-06-16",45,15,NA
"844","Western Tanager",0.38245552778244,"SMM05","2023-06-16",56,51,NA
"845","Western Tanager",0.57763934135437,"SMM05","2023-06-17",3,24,NA
"846","Western Tanager",0.702957391738892,"SMM05","2023-06-17",36,0,NA
"847","Western Tanager",0.506571471691132,"SMM05","2023-06-17",59,6,NA
"848","Western Tanager",0.639389157295227,"SMM05","2023-06-19",1,18,NA
"849","Western Tanager",0.838642835617065,"SMM05","2023-06-19",12,42,NA
"850","Western Tanager",0.87819367647171,"SMM05","2023-06-19",14,39,NA
"851","Western Tanager",0.528037548065186,"SMM05","2023-06-19",23,9,NA
"852","Western Tanager",0.956945180892944,"SMM05","2023-06-19",24,0,NA
"853","Western Tanager",0.939379394054413,"SMM05","2023-06-19",24,15,NA
"854","Western Tanager",0.968309581279755,"SMM05","2023-06-20",14,24,NA
"855","Western Tanager",0.816108584403992,"SMM05","2023-06-20",15,39,NA
"856","Western Tanager",0.775619745254517,"SMM05","2023-06-26",5,0,NA
"857","Western Tanager",0.991908073425293,"SMM05","2023-06-26",12,39,NA
"858","Western Tanager",0.938744843006134,"SMM05","2023-06-26",14,0,NA
"859","Western Tanager",0.950399041175842,"SMM05","2023-06-26",31,30,NA
"860","Western Tanager",0.79205197095871,"SMM05","2023-06-26",36,51,NA
"861","Western Tanager",0.924616098403931,"SMM05","2023-06-26",47,51,NA
"862","Western Tanager",0.400425404310226,"SMM11","2023-06-01",33,57,NA
"863","Western Tanager",0.462808102369308,"SMM11","2023-06-02",44,57,NA
"864","Western Tanager",0.950019657611847,"SMM11","2023-06-03",26,39,NA
"865","Western Tanager",0.955830335617065,"SMM11","2023-06-03",33,45,NA
"866","Western Tanager",0.973354637622833,"SMM11","2023-06-03",57,33,NA
"867","Western Tanager",0.384192764759064,"SMM11","2023-06-25",48,24,NA
"868","Western Tanager",0.446337014436722,"SMM11","2023-06-26",3,54,NA
"869","Western Tanager",0.346849054098129,"SMM11","2023-06-26",26,42,NA
"870","Western Tanager",0.890787839889526,"SMM14","2023-06-05",26,33,NA
"871","Western Tanager",0.820093631744385,"SMM14","2023-06-06",11,36,NA
"872","Western Tanager",0.795972526073456,"SMM14","2023-06-06",11,42,NA
"873","Western Tanager",0.344655930995941,"SMM14","2023-06-06",16,15,NA
"874","Western Tanager",0.45504766702652,"SMM14","2023-06-06",17,27,NA
"875","Western Tanager",0.513648390769958,"SMM14","2023-06-06",28,51,NA
"876","Western Tanager",0.370161026716232,"SMM14","2023-06-07",15,0,NA
"877","Western Tanager",0.834028959274292,"SMM14","2023-06-08",15,30,NA
"878","Western Tanager",0.45823147892952,"SMM14","2023-06-08",19,15,NA
"879","Western Tanager",0.693891227245331,"SMM14","2023-06-11",56,57,NA
"880","Western Tanager",0.426542907953262,"SMM14","2023-06-12",1,3,NA
"881","Western Tanager",0.528220415115356,"SMM14","2023-06-12",17,21,NA
"882","Western Tanager",0.703959345817566,"SMM14","2023-06-12",21,51,NA
"883","Western Tanager",0.385530859231949,"SMM14","2023-06-17",27,12,NA
"884","Western Tanager",0.433482974767685,"SMM14","2023-06-17",27,54,NA
"885","Western Tanager",0.681030690670013,"SMM14","2023-06-17",29,15,NA
"886","Western Tanager",0.30238738656044,"SMM14","2023-06-17",32,18,NA
"887","Western Tanager",0.439179986715317,"SMM14","2023-06-18",14,48,NA
"888","Western Tanager",0.61395138502121,"SMM14","2023-06-19",3,24,NA
"889","Western Tanager",0.737943291664124,"SMM14","2023-06-20",8,12,NA
"890","Western Tanager",0.519710063934326,"SMM14","2023-06-20",11,27,NA
"891","Western Tanager",0.38345468044281,"SMM14","2023-06-21",17,21,NA
"892","Western Tanager",0.598650753498077,"SMM14","2023-06-22",17,42,NA
"893","Western Tanager",0.311960935592651,"SMM14","2023-06-22",44,54,NA
"894","Western Tanager",0.328090518712997,"SMM14","2023-06-25",42,51,NA
"895","Western Tanager",0.374957710504532,"SMM14","2023-06-26",1,18,NA
"896","Western Tanager",0.475937306880951,"SMM14","2023-06-26",52,39,NA
"897","Western Tanager",0.345018237829208,"SMM16","2023-06-05",42,36,NA
"898","Western Tanager",0.374954342842102,"SMM16","2023-06-05",42,48,NA
"899","Western Tanager",0.586360096931458,"SMM16","2023-06-10",20,45,NA
"900","Western Tanager",0.497225284576416,"SMM16","2023-06-13",8,3,NA
